iteration.end	fileName.end	atEnd.end	density.thresholdGen.end	frequencies.thresholdGen.end	K_maxValue.end	coverage_maxValue.end	proportion_bounds_logP.end	q_bounds_logP.end	maxMortality.end	slope.end	resistanceGain.end	R.end	fitnessPenalty.end
5062	scenarios.txt	FALSE	30	21	19853.6	0.373823	-4.52483	-4.5609	0.920265	5.13218	0.733092	19.9793	0.300241
5063	scenarios.txt	FALSE	30	27	11912.1	0.325727	-3.88109	-5.06414	0.968154	9.00027	0.208692	28.4821	0.363757
5064	scenarios.txt	FALSE	19	8	10987.7	0.564581	-2.7179	-4.01939	0.968702	6.70263	0.520569	45.3979	0.244541
5065	scenarios.txt	FALSE	30	17	10432.4	0.771309	-2.54267	-5.74283	0.948947	8.8576	0.272713	10.9642	0.366766
5066	scenarios.txt	FALSE	30	23	16514.2	0.561036	-2.60841	-4.84272	0.982287	9.37398	0.159989	16.738	0.344588
5067	scenarios.txt	FALSE	30	20	10597.6	0.831295	-3.07501	-5.15207	0.957981	6.42458	0.256103	7.68281	0.394035
5068	scenarios.txt	FALSE	30	22	17170.9	0.660264	-4.83316	-5.89244	0.922365	3.66032	0.559922	18.1011	0.170989
5069	scenarios.txt	FALSE	30	12	16108	0.697427	-4.83167	-4.25265	0.906463	5.55464	0.517204	32.0173	0.321883
5070	scenarios.txt	FALSE	30	30	10008.4	0.257484	-5.67048	-5.57411	0.987454	2.56821	0.485352	38.0421	0.108683
5071	scenarios.txt	FALSE	30	11	19936.2	0.852253	-4.21223	-4.98148	0.958765	8.55733	0.21961	21.1051	0.144038
5072	scenarios.txt	FALSE	30	21	12293	0.434757	-4.50395	-5.60247	0.901944	8.88788	0.458344	44.4597	0.309765
5073	scenarios.txt	FALSE	30	30	11739.2	0.176313	-2.83956	-5.47681	0.926175	9.44658	0.213322	36.7384	0.192255
5074	scenarios.txt	FALSE	11	30	18503.5	0.574456	-4.72522	-5.39468	0.905812	2.58574	0.641257	40.2329	0.347343
5075	scenarios.txt	FALSE	30	30	18285.2	0.798685	-2.44617	-5.99909	0.915422	7.06951	0.126896	31.288	0.367273
5076	scenarios.txt	FALSE	9	8	19501.9	0.677099	-2.7388	-4.6804	0.98935	8.84831	0.670689	43.0553	0.18507
5077	scenarios.txt	FALSE	7	24	16227.7	0.702244	-3.15463	-5.60528	0.906559	4.21485	0.887165	49.4755	0.37523
5078	scenarios.txt	FALSE	11	30	18241.7	0.562209	-5.13264	-5.21338	0.97129	1.22336	0.819474	46.5464	0.105496
5079	scenarios.txt	FALSE	3	30	18769.6	0.396991	-2.13642	-4.18771	0.985377	1.82104	0.430441	19.8045	0.0909434
5080	scenarios.txt	FALSE	30	30	17383.8	0.533304	-4.88533	-4.07406	0.906037	2.18902	0.722485	4.32236	0.387243
5081	scenarios.txt	FALSE	30	30	17498.3	0.251277	-5.58119	-5.64658	0.945095	9.55833	0.312009	18.5774	0.312127
5082	scenarios.txt	FALSE	6	21	12272.2	0.224342	-5.9969	-5.62193	0.914723	8.98693	0.629998	38.1981	0.0135063
5083	scenarios.txt	FALSE	30	11	11463.8	0.68843	-3.28475	-5.29296	0.968942	6.22226	0.327441	23.2744	0.253709
5084	scenarios.txt	FALSE	29	30	12240.1	0.11975	-4.71261	-4.92187	0.981603	4.29223	0.869269	40.4907	0.0589921
5085	scenarios.txt	FALSE	30	30	15221.9	0.687149	-5.42664	-5.98637	0.973343	1.20938	0.115515	11.2551	0.00655875
5086	scenarios.txt	FALSE	30	9	10545.7	0.868469	-4.44384	-4.15777	0.981387	3.71171	0.568209	7.3448	0.143382
5087	scenarios.txt	FALSE	30	24	19218.9	0.898026	-5.23742	-5.99546	0.982891	1.71277	0.883771	23.1591	0.252149
5088	scenarios.txt	FALSE	30	28	15872.7	0.777344	-5.01523	-4.40752	0.931897	3.96274	0.155305	7.5424	0.084974
5089	scenarios.txt	FALSE	30	14	10086.2	0.60409	-3.64298	-5.18594	0.947827	6.62336	0.813371	17.5349	0.0297884
5090	scenarios.txt	FALSE	30	15	18752.2	0.708832	-2.60226	-5.97465	0.928002	7.26044	0.321258	25.6853	0.233727
5091	scenarios.txt	FALSE	30	17	14054.6	0.666806	-4.35684	-4.10552	0.923575	3.31812	0.573867	43.6172	0.201345
5092	scenarios.txt	FALSE	4	30	15813.4	0.657721	-3.33322	-5.41781	0.951779	3.25382	0.575497	46.3705	0.398158
5093	scenarios.txt	FALSE	30	11	15723.7	0.861143	-2.23845	-4.14852	0.933425	8.44528	0.39492	20.9621	0.140098
5094	scenarios.txt	FALSE	30	24	12549.8	0.880746	-3.98487	-5.34016	0.957879	2.35357	0.697419	9.85436	0.321357
5095	scenarios.txt	FALSE	30	14	17859.7	0.789535	-2.11828	-5.23069	0.911035	8.1942	0.879945	27.4228	0.375728
5096	scenarios.txt	FALSE	30	30	11605.2	0.145473	-5.1431	-5.11766	0.911216	6.79477	0.295564	13.8063	0.332686
5097	scenarios.txt	FALSE	7	30	15675	0.171926	-3.73743	-5.50765	0.934073	2.94435	0.739401	49.462	0.122131
5098	scenarios.txt	FALSE	30	11	11989.3	0.74906	-5.33059	-5.51756	0.956106	6.76955	0.429635	29.5412	0.00182822
5099	scenarios.txt	FALSE	30	10	13261.8	0.825509	-5.01607	-4.22508	0.913264	6.87906	0.885579	14.1765	0.396285
5100	scenarios.txt	FALSE	6	30	19318.1	0.131694	-2.75624	-5.24139	0.94747	5.05226	0.104313	38.6785	0.0827896
5101	scenarios.txt	FALSE	30	24	13483.1	0.348328	-4.36151	-4.65143	0.934165	4.10134	0.85996	9.92715	0.286181
5102	scenarios.txt	FALSE	30	15	10797.3	0.667921	-4.59837	-5.42969	0.988117	3.60347	0.737077	27.9995	0.126339
5103	scenarios.txt	FALSE	7	30	16536.3	0.330181	-3.56444	-4.40089	0.959073	4.6069	0.687405	46.979	0.381049
5104	scenarios.txt	FALSE	30	15	15079.8	0.446918	-3.26838	-4.56233	0.969827	6.10539	0.721682	17.2618	0.281393
5105	scenarios.txt	FALSE	30	30	14449.5	0.118052	-5.6416	-4.06588	0.963023	5.78516	0.598837	20.9545	0.223701
5106	scenarios.txt	FALSE	30	30	15102.1	0.529061	-2.34331	-4.24977	0.945886	7.07783	0.244161	14.9744	0.28756
5107	scenarios.txt	FALSE	6	30	16305.8	0.829168	-2.01054	-4.54812	0.904625	4.0551	0.632899	46.9161	0.254166
5108	scenarios.txt	FALSE	30	30	13570.6	0.200148	-4.24148	-4.65592	0.919342	5.10959	0.255619	16.524	0.283719
5109	scenarios.txt	FALSE	30	30	11077.9	0.75776	-3.2755	-4.1086	0.979719	1.69105	0.264003	31.4462	0.0216996
5110	scenarios.txt	FALSE	30	19	16996.6	0.766148	-5.02019	-5.05903	0.96027	2.76791	0.843301	26.5502	0.228977
5111	scenarios.txt	FALSE	30	30	14416.9	0.351509	-2.51541	-4.41371	0.930386	6.9782	0.214849	8.11893	0.370207
5112	scenarios.txt	FALSE	6	30	15985.4	0.316808	-2.08032	-4.05177	0.917339	6.80065	0.565835	30.7718	0.275758
5113	scenarios.txt	FALSE	10	30	14740.5	0.818988	-5.4555	-4.29383	0.935478	1.1747	0.541994	48.941	0.0965541
5114	scenarios.txt	FALSE	30	19	13609.9	0.280774	-5.75175	-5.65445	0.905215	8.14346	0.440504	8.99924	0.0148515
5115	scenarios.txt	FALSE	30	7	16786	0.840331	-5.2097	-5.18197	0.983449	6.13112	0.801	41.4243	0.383947
5116	scenarios.txt	FALSE	30	30	16346.2	0.374851	-2.14802	-4.41021	0.967498	4.96613	0.133165	16.3801	0.142821
5117	scenarios.txt	FALSE	19	12	14313.7	0.593849	-3.72592	-5.92093	0.930277	7.68307	0.41363	29.2017	0.048028
5118	scenarios.txt	FALSE	30	30	17257.1	0.707629	-2.17215	-4.7387	0.907355	1.99774	0.142217	7.08524	0.217998
5119	scenarios.txt	FALSE	30	22	19564.3	0.898582	-2.41606	-5.67436	0.907016	8.60966	0.567717	4.19245	0.218129
5120	scenarios.txt	FALSE	27	8	14153.9	0.709771	-3.62526	-4.16641	0.967775	4.90839	0.796982	48.1243	0.111338
5121	scenarios.txt	FALSE	30	30	11679.9	0.304895	-3.0346	-4.44434	0.984596	7.60024	0.19035	8.41314	0.268085
5122	scenarios.txt	FALSE	30	15	17772.1	0.739518	-5.42015	-4.18452	0.915243	8.09867	0.23264	25.658	0.116551
5123	scenarios.txt	FALSE	27	30	16575	0.275763	-5.66285	-5.37534	0.962514	1.29985	0.531973	43.1165	0.154921
5124	scenarios.txt	FALSE	7	30	17640.2	0.68997	-2.92203	-4.6091	0.960843	1.23132	0.561294	38.4763	0.265828
5125	scenarios.txt	FALSE	30	9	11095.9	0.557987	-4.56248	-4.31394	0.977625	8.45205	0.861551	39.8409	0.269861
5126	scenarios.txt	FALSE	21	15	17792.9	0.730505	-4.30797	-4.62569	0.985991	4.23071	0.495871	37.4112	0.113196
5127	scenarios.txt	FALSE	30	30	13895	0.616905	-4.23004	-4.56439	0.900254	2.60346	0.546367	32.6307	0.205297
5128	scenarios.txt	FALSE	30	30	16048.5	0.47837	-3.22228	-5.0167	0.900854	3.72297	0.331981	16.3219	0.264097
5129	scenarios.txt	FALSE	26	20	15766.4	0.419511	-5.13731	-5.08198	0.93228	8.30286	0.632462	48.5142	0.144596
5130	scenarios.txt	FALSE	8	24	15511.8	0.399285	-5.29081	-5.04884	0.973208	7.02918	0.472665	36.4857	0.304868
5131	scenarios.txt	FALSE	30	11	12825	0.777924	-4.51215	-4.96704	0.977206	9.87094	0.302967	37.0775	0.185479
5132	scenarios.txt	FALSE	30	30	17340.5	0.185935	-3.68323	-4.34185	0.901794	2.21692	0.872091	3.48578	0.362595
5133	scenarios.txt	FALSE	30	15	11414.8	0.866195	-2.8752	-5.72581	0.971008	4.13432	0.542539	7.92314	0.196336
5134	scenarios.txt	FALSE	30	30	18686.7	0.601897	-5.20286	-5.9284	0.926032	5.62115	0.287307	9.53818	0.170426
5135	scenarios.txt	FALSE	30	22	13225	0.864011	-5.51105	-5.30228	0.933815	6.94165	0.167239	38.8092	0.259338
5136	scenarios.txt	FALSE	30	30	13161.6	0.135666	-5.39539	-4.78247	0.951596	9.88726	0.709843	21.09	0.24274
5137	scenarios.txt	FALSE	30	29	15711.4	0.583583	-2.69135	-4.86478	0.939767	3.44662	0.694443	31.1767	0.0907635
5138	scenarios.txt	FALSE	30	30	14942.6	0.127714	-2.25063	-4.36346	0.985224	8.33539	0.117437	6.49927	0.352758
5139	scenarios.txt	FALSE	16	30	14955.2	0.283982	-5.84294	-4.50348	0.987601	3.16492	0.310751	41.3227	0.032897
5140	scenarios.txt	FALSE	30	30	14579.9	0.556462	-2.26733	-4.74872	0.920068	5.37801	0.2687	22.4423	0.317447
5141	scenarios.txt	FALSE	4	30	19396.1	0.134557	-3.59096	-5.7563	0.933319	7.31709	0.170141	39.5435	0.133981
5142	scenarios.txt	FALSE	30	20	14790.6	0.511052	-2.87172	-5.93368	0.925071	7.11844	0.261291	26.5844	0.041535
5143	scenarios.txt	FALSE	30	18	10222.5	0.470638	-2.65623	-5.58474	0.908458	8.0212	0.716882	12.1239	0.302688
5144	scenarios.txt	FALSE	30	30	15189.5	0.843939	-2.72518	-5.17862	0.954669	2.06102	0.203792	30.9312	0.0852715
5145	scenarios.txt	FALSE	30	14	19278.1	0.550157	-2.26043	-5.24315	0.986768	9.09403	0.743117	19.7497	0.27953
5146	scenarios.txt	FALSE	30	30	15344.8	0.484376	-4.75957	-4.74281	0.926816	2.79213	0.270007	22.1461	0.113698
5147	scenarios.txt	FALSE	30	17	14811.4	0.619652	-5.64536	-4.00026	0.907657	7.39451	0.220365	18.2185	0.183506
5148	scenarios.txt	FALSE	7	30	16857.1	0.277262	-3.60781	-4.17793	0.951474	2.46751	0.136072	19.9121	0.336454
5149	scenarios.txt	FALSE	30	19	14873.3	0.359025	-2.89247	-4.90007	0.977945	8.78803	0.509323	4.7327	0.144906
5150	scenarios.txt	FALSE	30	13	11997	0.895437	-5.73139	-5.39874	0.905111	4.73094	0.787804	31.5567	0.110597
5151	scenarios.txt	FALSE	30	18	15256.4	0.705082	-5.32368	-4.51588	0.932169	3.77363	0.342588	13.3633	0.187336
5152	scenarios.txt	FALSE	30	30	11704.2	0.654955	-2.35459	-4.70144	0.981827	2.11122	0.436546	21.8399	0.242878
5153	scenarios.txt	FALSE	30	30	18838	0.600882	-4.4304	-4.04896	0.926375	1.15195	0.880074	4.78347	0.180803
5154	scenarios.txt	FALSE	30	8	14919.8	0.801154	-4.91481	-4.49219	0.957712	9.83544	0.6653	29.6729	0.140772
5155	scenarios.txt	FALSE	4	30	11530.9	0.567846	-2.1402	-5.40996	0.903798	1.13823	0.791383	36.7975	0.124449
5156	scenarios.txt	FALSE	30	30	16822.1	0.235515	-5.88281	-5.54933	0.972983	3.89067	0.598219	5.13834	0.173897
5157	scenarios.txt	FALSE	24	16	16837	0.491698	-5.33574	-5.74957	0.912413	8.6448	0.763626	39.5089	0.164871
5158	scenarios.txt	FALSE	30	12	17945.7	0.752636	-3.59596	-4.27001	0.909505	6.89548	0.588852	8.32637	0.228544
5159	scenarios.txt	FALSE	30	30	18592.4	0.248664	-5.10285	-5.91195	0.946967	2.82836	0.884384	7.59304	0.102497
5160	scenarios.txt	FALSE	30	23	12809.7	0.731321	-5.6489	-4.26974	0.943844	5.57946	0.281406	7.83243	0.337626
5161	scenarios.txt	FALSE	18	18	13767.9	0.347975	-2.88637	-4.31868	0.977239	5.49665	0.878498	32.5447	0.0512932
5162	scenarios.txt	FALSE	29	25	18383.7	0.481416	-2.79645	-4.35926	0.91552	6.88789	0.702407	36.2243	0.202019
5163	scenarios.txt	FALSE	30	17	11682.9	0.309796	-3.91208	-5.45183	0.913935	9.99361	0.841808	28.7708	0.393537
5164	scenarios.txt	FALSE	30	14	10216.9	0.541532	-2.64815	-4.00463	0.953648	3.11657	0.820434	5.90038	0.0322402
5165	scenarios.txt	FALSE	30	30	11625.4	0.190408	-3.87288	-4.21455	0.972603	6.12642	0.312985	42.263	0.0839859
5166	scenarios.txt	FALSE	30	12	16394.8	0.846402	-2.412	-4.4799	0.974893	3.92409	0.514345	16.6451	0.398977
5167	scenarios.txt	FALSE	21	30	16770.7	0.241907	-5.09901	-4.27521	0.985765	5.04173	0.457432	23.8428	0.0759985
5168	scenarios.txt	FALSE	30	30	12306.2	0.232692	-4.40877	-5.28886	0.939431	3.56638	0.368995	40.2749	0.0449138
5169	scenarios.txt	FALSE	30	30	14093.7	0.422966	-4.57875	-5.20108	0.936414	4.47999	0.308117	9.26711	0.118365
5170	scenarios.txt	FALSE	30	30	16919.9	0.255304	-4.94677	-4.96843	0.92995	8.0737	0.43147	4.30039	0.334984
5171	scenarios.txt	FALSE	6	30	17973.9	0.280983	-4.9967	-5.76002	0.939811	2.56199	0.249524	24.2085	0.264447
5172	scenarios.txt	FALSE	30	16	10336.2	0.775625	-2.38311	-5.66124	0.926658	9.5666	0.565544	35.7108	0.338612
5173	scenarios.txt	FALSE	12	30	17983.9	0.300033	-5.99134	-4.35698	0.95766	1.73705	0.767161	40.1499	0.204172
5174	scenarios.txt	FALSE	30	13	17008.6	0.858565	-3.49421	-4.06811	0.92053	4.97715	0.233494	15.9671	0.112343
5175	scenarios.txt	FALSE	30	30	19154	0.114726	-4.69809	-5.68992	0.952688	9.3972	0.827462	26.2396	0.378761
5176	scenarios.txt	FALSE	30	30	12115.4	0.812235	-2.12525	-5.52109	0.960147	2.16085	0.88128	33.7002	0.0171304
5177	scenarios.txt	FALSE	16	21	19331.4	0.161279	-5.80916	-4.3472	0.985879	9.07412	0.733875	47.272	0.154789
5178	scenarios.txt	FALSE	30	18	13871.3	0.620443	-4.09494	-5.00187	0.96668	5.22037	0.467743	19.065	0.0334156
5179	scenarios.txt	FALSE	10	30	15759.5	0.455941	-3.16662	-5.45616	0.942458	2.41669	0.265409	45.5242	0.193519
5180	scenarios.txt	FALSE	21	15	15566.1	0.822874	-5.76813	-5.6961	0.965781	6.03233	0.472881	49.9762	0.00131116
5181	scenarios.txt	FALSE	30	30	15749.9	0.302826	-2.68754	-4.92396	0.956527	7.50513	0.43697	29.2389	0.190781
5182	scenarios.txt	FALSE	30	30	12199.9	0.650761	-2.18164	-4.74514	0.958856	7.3681	0.294561	34.5513	0.0928383
5183	scenarios.txt	FALSE	30	17	12969	0.680472	-4.26077	-5.13465	0.987943	5.52419	0.679592	40.0007	0.214493
5184	scenarios.txt	FALSE	30	30	16183.3	0.197291	-4.96072	-4.47353	0.954771	9.49738	0.168929	35.5176	0.284897
5185	scenarios.txt	FALSE	30	13	14198.7	0.514952	-5.22753	-5.39274	0.903176	6.11294	0.754211	8.66494	0.0604934
5186	scenarios.txt	FALSE	30	30	11362.1	0.278699	-2.50468	-4.83474	0.941727	3.57477	0.25496	19.3301	0.187643
5187	scenarios.txt	FALSE	10	27	17656.9	0.194746	-5.00308	-4.97278	0.967142	5.03798	0.789236	28.3096	0.0349597
5188	scenarios.txt	FALSE	8	30	16469.8	0.158745	-3.24993	-4.07259	0.900005	8.35672	0.469722	36.095	0.162397
5189	scenarios.txt	FALSE	30	25	18167.5	0.220841	-3.06218	-5.41209	0.980385	9.82836	0.73441	20.5211	0.33837
5190	scenarios.txt	FALSE	30	14	14499.6	0.525449	-4.13337	-4.38277	0.980966	4.70545	0.583272	33.7558	0.388355
5191	scenarios.txt	FALSE	30	30	11153.4	0.433605	-3.74951	-5.80703	0.916837	8.90906	0.107011	27.9555	0.327229
5192	scenarios.txt	FALSE	30	30	11294.8	0.58916	-3.1263	-4.02717	0.906285	1.70176	0.610032	28.6146	0.16906
5193	scenarios.txt	FALSE	17	30	18147.9	0.170914	-2.6986	-4.19426	0.924131	2.90656	0.741286	25.2872	0.214068
5194	scenarios.txt	FALSE	30	20	17543.2	0.806061	-2.56514	-4.0128	0.936911	6.60743	0.106396	14.8695	0.0257909
5195	scenarios.txt	FALSE	30	30	13698.5	0.581901	-4.67297	-4.49406	0.976855	3.92703	0.210615	20.1563	0.0281943
5196	scenarios.txt	FALSE	30	30	14450.9	0.878428	-2.29147	-4.47432	0.929459	1.0483	0.613389	16.908	0.222947
5197	scenarios.txt	FALSE	11	30	13083.2	0.426862	-4.20898	-5.8824	0.949285	1.33152	0.589931	26.7816	0.266106
5198	scenarios.txt	FALSE	10	16	16495.6	0.781968	-2.73073	-4.91435	0.982858	7.22906	0.160184	39.4549	0.23275
5199	scenarios.txt	FALSE	30	30	14136.6	0.416651	-5.67541	-5.34485	0.941092	1.84967	0.263004	21.8861	0.168384
5200	scenarios.txt	FALSE	30	10	12016.4	0.817617	-5.91571	-4.79379	0.910301	7.10146	0.74385	9.79465	0.342611
5201	scenarios.txt	FALSE	30	30	16489.5	0.172833	-2.36919	-5.42639	0.967611	5.39866	0.494149	4.4526	0.0792397
5202	scenarios.txt	FALSE	30	30	11288.1	0.449287	-5.60225	-5.61901	0.90593	1.44802	0.570449	15.7424	0.15427
5203	scenarios.txt	FALSE	30	11	17442.8	0.785001	-3.68939	-5.49318	0.943086	8.43863	0.588347	10.7074	0.01551
5204	scenarios.txt	FALSE	30	10	12000.5	0.769	-2.81773	-4.26212	0.946616	6.20079	0.40345	33.0305	0.253501
5205	scenarios.txt	FALSE	30	30	10417.4	0.10807	-2.93139	-4.42323	0.926296	8.42637	0.108577	2.72186	0.0048193
5206	scenarios.txt	FALSE	30	15	14830.1	0.535334	-3.92968	-4.26136	0.941316	4.32793	0.544181	31.5714	0.0539897
5207	scenarios.txt	FALSE	30	17	18695.3	0.700512	-5.57107	-5.98295	0.945024	8.87405	0.293022	13.1804	0.381821
5208	scenarios.txt	FALSE	30	24	19456.4	0.295439	-3.66385	-4.37662	0.979241	7.34941	0.397841	20.704	0.13694
5209	scenarios.txt	FALSE	5	30	16364.5	0.103219	-3.57839	-4.73211	0.987864	2.77843	0.815147	22.9796	0.128519
5210	scenarios.txt	FALSE	7	30	16422.4	0.298207	-3.20053	-5.17612	0.91889	5.1863	0.502057	49.114	0.305323
5211	scenarios.txt	FALSE	30	7	14654.2	0.708249	-2.5977	-4.2329	0.941866	9.80514	0.584118	46.3071	0.183638
5212	scenarios.txt	FALSE	30	12	13540.8	0.685428	-4.78105	-5.82338	0.938643	7.12863	0.610748	26.3775	0.357755
5213	scenarios.txt	FALSE	5	30	19733.6	0.576244	-2.03967	-4.20651	0.904835	1.11942	0.489111	26.0728	0.0337011
5214	scenarios.txt	FALSE	4	21	19302.6	0.687626	-2.53205	-4.335	0.929716	4.5082	0.849729	44.0814	0.384851
5215	scenarios.txt	FALSE	30	8	11760.1	0.755801	-2.64527	-4.41568	0.961949	7.18358	0.804274	43.8671	0.00250063
5216	scenarios.txt	FALSE	19	22	18221.8	0.55564	-5.16269	-4.6903	0.973484	6.84882	0.152639	44.8333	0.191886
5217	scenarios.txt	FALSE	30	30	12618.5	0.783984	-2.50908	-4.70213	0.962046	2.74201	0.29154	39.3398	0.299928
5218	scenarios.txt	FALSE	7	30	19184.5	0.318402	-3.88883	-5.2496	0.934766	9.81979	0.395813	35.6547	0.328967
5219	scenarios.txt	FALSE	30	16	15161.4	0.655816	-2.48504	-4.16453	0.988776	7.70047	0.144147	19.4246	0.0504303
5220	scenarios.txt	FALSE	6	30	17071.5	0.308951	-2.75499	-4.06177	0.950237	1.92071	0.634296	34.4663	0.310179
5221	scenarios.txt	FALSE	24	30	16713.1	0.245581	-2.93826	-5.00324	0.937783	3.53007	0.491615	19.1566	0.189911
5222	scenarios.txt	FALSE	8	30	15068.1	0.136972	-4.2858	-5.78242	0.985028	5.54836	0.550283	44.5444	0.0250331
5223	scenarios.txt	FALSE	6	20	18635.7	0.517064	-3.47642	-5.86458	0.903774	6.85609	0.578629	27.0294	0.284554
5224	scenarios.txt	FALSE	27	30	18407.1	0.258503	-5.14819	-4.64999	0.911075	4.3091	0.214395	41.3878	0.258408
5225	scenarios.txt	FALSE	30	9	18079.1	0.753755	-5.38645	-5.01156	0.945428	7.74785	0.587575	33.2056	0.23356
5226	scenarios.txt	FALSE	30	14	12920.5	0.327041	-4.57086	-4.80604	0.945479	7.89427	0.877064	3.12478	0.0213959
5227	scenarios.txt	FALSE	30	14	10972.1	0.848134	-3.00328	-5.8958	0.927885	6.67668	0.832062	43.5987	0.397124
5228	scenarios.txt	FALSE	30	30	12134.3	0.787585	-5.1849	-4.20298	0.972639	1.16296	0.270594	21.5204	0.374154
5229	scenarios.txt	FALSE	4	30	11666.8	0.511888	-4.06159	-5.48639	0.9198	1.023	0.591373	47.1088	0.298948
5230	scenarios.txt	FALSE	30	30	12935.9	0.894785	-5.97632	-5.14061	0.969202	1.50229	0.318756	22.278	0.289893
5231	scenarios.txt	FALSE	11	17	12959.6	0.751571	-2.4745	-5.19543	0.949537	8.65043	0.228689	44.2443	0.0518252
5232	scenarios.txt	FALSE	30	7	15559	0.765329	-2.79178	-5.27121	0.977402	6.2044	0.873577	14.4501	0.2482
5233	scenarios.txt	FALSE	30	30	15046	0.592587	-2.20619	-5.07976	0.97941	2.49927	0.675944	20.2522	0.0532299
5234	scenarios.txt	FALSE	30	21	12724	0.435429	-5.48497	-4.54764	0.925887	9.15342	0.2191	29.3112	0.319346
5235	scenarios.txt	FALSE	30	30	17501.4	0.793437	-4.55361	-5.88671	0.937955	2.29403	0.239158	27.5319	0.0254112
5236	scenarios.txt	FALSE	10	30	15922.1	0.584219	-4.13653	-4.53531	0.979927	3.4627	0.478953	33.4548	0.344005
5237	scenarios.txt	FALSE	30	30	13217.8	0.230165	-5.08816	-5.59439	0.978796	3.95669	0.189399	30.7043	0.127817
5238	scenarios.txt	FALSE	30	30	15297.9	0.192515	-5.15375	-4.76828	0.932628	7.8564	0.797701	9.21736	0.325919
5239	scenarios.txt	FALSE	30	22	10834.6	0.296316	-3.48838	-5.47011	0.941034	7.66283	0.361712	30.1814	0.0173178
5240	scenarios.txt	FALSE	22	30	16165.6	0.754442	-4.25325	-4.74005	0.920133	2.24189	0.166731	29.3837	0.139951
5241	scenarios.txt	FALSE	26	30	15135.7	0.29241	-3.23634	-5.58958	0.902467	3.33482	0.397473	24.3473	0.391711
5242	scenarios.txt	FALSE	30	30	14269.6	0.125117	-5.86261	-4.03433	0.900713	9.9133	0.749371	33.2588	0.301009
5243	scenarios.txt	FALSE	28	22	14230.2	0.572585	-4.79645	-4.40915	0.95435	3.73823	0.471657	26.042	0.024241
5244	scenarios.txt	FALSE	17	23	18889.9	0.890949	-2.6557	-4.87092	0.953634	2.97858	0.855369	28.6495	0.0707818
5245	scenarios.txt	FALSE	21	30	19545.1	0.550786	-2.53105	-5.27506	0.981455	3.43678	0.639553	37.791	0.310571
5246	scenarios.txt	FALSE	30	12	19023.1	0.651406	-4.6957	-4.0444	0.932562	8.81774	0.385007	6.58656	0.215263
5247	scenarios.txt	FALSE	30	22	10250.4	0.542196	-5.10816	-5.85579	0.950341	4.95007	0.62396	43.7799	0.194015
5248	scenarios.txt	FALSE	30	30	13371.5	0.182545	-2.84658	-5.43425	0.949055	3.80459	0.718685	36.536	0.15253
5249	scenarios.txt	FALSE	19	30	15906.8	0.166331	-3.58445	-5.82932	0.982517	5.09793	0.57642	35.4491	0.220039
5250	scenarios.txt	FALSE	29	30	16371.8	0.124407	-2.3397	-5.06718	0.949014	4.81669	0.579873	28.0497	0.091413
5251	scenarios.txt	FALSE	30	30	16620.3	0.41719	-3.58069	-5.89184	0.907558	3.63249	0.862665	27.2048	0.380295
5252	scenarios.txt	FALSE	30	30	10200.4	0.10661	-4.10007	-4.35277	0.917487	7.64403	0.620742	19.0239	0.0343447
5253	scenarios.txt	FALSE	30	30	10280.8	0.138561	-4.88293	-4.23812	0.988208	9.86046	0.396633	24.6097	0.0828127
5254	scenarios.txt	FALSE	30	9	10192.5	0.745736	-5.89772	-4.99108	0.964873	9.11241	0.390399	47.0563	0.190099
5255	scenarios.txt	FALSE	10	30	19429.6	0.111554	-2.0615	-5.08487	0.944284	7.47278	0.569558	46.151	0.308956
5256	scenarios.txt	FALSE	24	30	17624.3	0.407482	-3.15792	-5.68464	0.985276	5.41864	0.600397	39.2008	0.171555
5257	scenarios.txt	FALSE	9	18	19678.5	0.298934	-3.01964	-5.48824	0.915169	7.77854	0.839633	35.0809	0.0159619
5258	scenarios.txt	FALSE	14	30	14732.3	0.521817	-4.86623	-5.9389	0.903626	4.58314	0.158111	39.1486	0.109374
5259	scenarios.txt	FALSE	30	13	16738.5	0.711708	-2.81405	-5.91615	0.968267	3.44879	0.723858	9.75692	0.0615384
5260	scenarios.txt	FALSE	30	30	10926.1	0.333557	-3.13424	-5.69277	0.979309	8.3187	0.35931	2.57098	0.369917
5261	scenarios.txt	FALSE	30	7	12854.5	0.78095	-5.22184	-4.09818	0.928625	6.24917	0.790202	44.4209	0.279137
5262	scenarios.txt	FALSE	30	9	17581.9	0.606098	-5.47693	-4.05559	0.954126	8.10558	0.586327	8.86672	0.196623
5263	scenarios.txt	FALSE	30	30	19537.5	0.197809	-3.34159	-4.52323	0.984648	7.84223	0.366859	13.4276	0.344947
5264	scenarios.txt	FALSE	30	25	11337	0.64251	-4.56785	-5.56478	0.901211	6.18081	0.279978	41.0208	0.108133
5265	scenarios.txt	FALSE	30	17	16110.4	0.7856	-4.60499	-4.60555	0.964109	3.66869	0.47596	18.872	0.200167
5266	scenarios.txt	FALSE	30	9	16612.1	0.565725	-4.87826	-4.90268	0.976879	7.24032	0.878074	5.76403	0.39128
5267	scenarios.txt	FALSE	30	24	12063.4	0.638372	-2.08554	-5.54063	0.909601	4.36259	0.651613	8.92521	0.136724
5268	scenarios.txt	FALSE	30	30	17802.1	0.745484	-5.45165	-4.73404	0.965167	2.27738	0.481627	11.8643	0.368061
